"StudentID","Age","Gender","Ethnicity","ParentalEducation","StudyTimeWeekly","Absences","Tutoring","ParentalSupport","Extracurricular","Sports","Music","Volunteering","GPA","GradeClass"
2145,18,"Male","Caucasian","Some College",2.61862504253555,18,1,"Very High",0,1,0,0,1.92259134903069,"E"
2146,16,"Male","Caucasian","Bachelor's",13.9244287224254,20,0,"None",0,0,0,0,1.00751730844565,"E"
2147,17,"Female","African American","None",4.1214755987435,14,0,"Low",1,0,0,0,1.55387334010895,"E"
2148,16,"Male","Caucasian","High School",8.82459338183434,17,0,"High",0,0,0,0,1.24769279579708,"E"
2149,17,"Female","Caucasian","High School",1.30001577897777,6,0,"Moderate",1,0,0,0,2.46074352711323,"D"
2150,15,"Female","Asian","Higher",16.5061680484596,25,0,"None",1,0,1,1,0.963340431011369,"E"
2151,15,"Male","Caucasian","High School",2.51881282095001,10,0,"High",0,0,0,0,2.08369798587288,"D"
2152,15,"Female","Caucasian","Some College",18.0619501409862,7,1,"Moderate",0,0,1,0,2.94219884172814,"C"
2153,18,"Male","Asian","Some College",17.2846120452311,5,1,"Moderate",0,0,1,0,3.17945076810077,"B"
2154,16,"Male","Caucasian","High School",9.29165528878492,7,0,"Low",1,0,0,0,2.62733729616006,"C"
2155,18,"Male","Caucasian","High School",14.8873640860798,1,0,"High",0,0,1,0,3.10949357887921,"B"
2156,15,"Female","Caucasian","High School",12.3889014763631,18,0,"Moderate",1,0,0,0,1.42291751214953,"E"
2157,16,"Male","Caucasian","Some College",16.0615128467549,15,0,"Low",1,1,0,0,2.05820448412248,"D"
2158,15,"Female","African American","High School",8.63610201571824,6,1,"Moderate",0,0,0,1,2.91701098341245,"C"
2159,18,"Male","Asian","None",15.716169684887,9,1,"Moderate",0,1,0,0,3.18444210710873,"B"
2160,18,"Male","Caucasian","Bachelor's",9.24913634130296,11,0,"Very High",0,0,1,0,2.60537536880418,"C"
2161,18,"Male","African American","Higher",18.8193157568559,16,0,"Very High",1,1,0,0,2.3460257413683,"D"
2162,15,"Female","African American","High School",9.72744201650295,6,1,"Low",0,0,0,0,2.23946398594873,"D"
2163,16,"Female","Caucasian","High School",9.25238543867459,21,1,"High",0,0,0,0,1.75116335756424,"E"
2164,16,"Female","African American","None",15.7014372312703,7,0,"High",1,1,0,0,2.95272156721325,"C"
2165,15,"Male","Caucasian","Some College",16.4315538352168,6,0,"High",0,1,0,0,3.07213660648793,"B"
2166,16,"Male","Caucasian","Bachelor's",11.0897822864234,3,0,"Moderate",0,0,0,0,2.809311538791,"C"
2167,15,"Female","Caucasian","High School",3.59595626990151,2,1,"None",0,0,0,0,2.64405986131353,"C"
2168,16,"Female","Caucasian","High School",9.35516461915159,18,0,"High",1,0,0,1,1.3974290948962,"E"
2169,17,"Female","Caucasian","Some College",19.3614500581936,14,1,"Low",0,0,0,0,2.44006052610332,"D"
2170,17,"Female","Asian","Some College",15.0597238607837,3,0,"Low",0,0,0,0,2.62681923768859,"C"
2171,18,"Female","Caucasian","None",16.2232520775826,24,0,"High",1,1,0,0,1.46842888459313,"E"
2172,17,"Female","Caucasian","Some College",0.656509976384803,8,0,"Very High",0,0,1,0,2.38066691657584,"D"
2173,17,"Male","Caucasian","High School",9.3571892526832,12,1,"Low",1,0,0,0,2.30345334926998,"D"
2174,17,"Female","Asian","High School",12.9324226731511,17,0,"High",0,0,0,0,1.59612810343099,"E"
2175,15,"Male","African American","Some College",16.6006536725615,20,1,"Moderate",0,1,0,0,1.68538914640626,"E"
2176,17,"Male","African American","Bachelor's",0.985473071655429,15,0,"High",0,1,0,0,1.89700035036466,"E"
2177,17,"Female","Asian","Some College",17.0487777128375,0,1,"Moderate",0,0,0,0,3.49677654458072,"B"
2178,18,"Female","Asian","Bachelor's",10.9680187348382,3,1,"Low",0,0,1,0,3.36123085827288,"B"
2179,17,"Male","Caucasian","Some College",3.9462794115212,17,0,"Low",0,0,0,1,0.821701669770558,"E"
2180,17,"Female","African American","Some College",6.345104328994,7,1,"Moderate",0,0,1,1,2.64047613569808,"C"
2181,16,"Female","Asian","Some College",5.63859103503122,19,0,"Low",0,0,1,0,0.897216927238586,"E"
2182,18,"Male","Other","Bachelor's",10.6171806857695,15,0,"None",0,1,1,0,1.67467621844507,"E"
2183,18,"Male","Asian","Bachelor's",1.03371359822264,20,0,"High",0,1,0,0,0.906353743453148,"E"
2184,18,"Male","Caucasian","None",3.17072316999847,10,1,"Moderate",0,0,1,0,2.41902893685715,"D"
2185,18,"Female","Caucasian","Bachelor's",16.2538608675156,19,1,"High",1,0,0,0,2.13144706871876,"D"
2186,18,"Male","Caucasian","Bachelor's",2.65207981493622,20,0,"Low",0,0,0,1,1.03080265890954,"E"
2187,18,"Female","Asian","Some College",4.66792538916254,20,1,"High",0,0,0,1,1.50951986021979,"E"
2188,15,"Male","Caucasian","High School",9.06741211208315,20,0,"Moderate",1,1,1,0,1.78923983671814,"E"
2189,17,"Male","Caucasian","Bachelor's",10.3424177622666,26,1,"None",0,0,0,0,0.59641701714852,"E"
2190,18,"Male","Asian","Bachelor's",15.2722095922832,18,0,"Moderate",0,0,0,0,1.41455567782258,"E"
2191,17,"Female","Caucasian","High School",8.94664853332376,22,0,"None",0,1,1,0,1.2421763241594,"E"
2192,17,"Female","Asian","Higher",15.7972924207108,18,0,"High",1,0,0,0,1.93478381189719,"E"
2193,15,"Male","Caucasian","None",12.3669261409091,17,0,"High",0,1,0,0,2.31576987496932,"D"
2194,18,"Male","Caucasian","High School",2.26199478847645,18,0,"Moderate",1,1,0,0,1.81861256045843,"E"
2195,16,"Male","Caucasian","Some College",3.12662876785677,10,0,"Low",1,1,1,1,2.36312145975006,"D"
2196,15,"Female","Asian","Some College",8.74067450899542,2,0,"Low",0,0,0,0,2.79133940310707,"C"
2197,16,"Male","Caucasian","Some College",7.93778786178079,7,1,"Moderate",1,0,0,0,2.95453408376916,"C"
2198,17,"Female","Caucasian","None",14.8708853927459,19,0,"High",0,0,0,1,1.81288704320889,"E"
2199,17,"Male","Other","Higher",11.614742795947,18,1,"Low",0,0,0,0,1.14145655560368,"E"
2200,15,"Male","Caucasian","None",7.76266162004499,9,0,"None",0,1,0,0,2.29536228036072,"D"
2201,15,"Male","African American","High School",3.41520566900771,15,0,"Moderate",1,0,0,0,1.67710080187645,"E"
2202,16,"Male","African American","None",4.5367420465099,4,0,"Moderate",0,0,0,0,2.75216393103651,"C"
2203,18,"Male","Caucasian","Some College",11.5100203693812,19,1,"Low",0,0,0,0,1.2014445824557,"E"
2204,16,"Male","African American","Bachelor's",8.46877609799585,8,1,"Moderate",1,1,1,1,2.90118560688162,"C"
2205,15,"Female","Caucasian","Some College",10.2985501772134,7,0,"Moderate",1,0,0,0,2.67682739428337,"C"
2206,16,"Male","African American","Bachelor's",3.41354870604467,10,0,"Moderate",1,0,0,0,2.29763991255167,"D"
2207,15,"Female","Caucasian","None",13.2581250468913,15,0,"Moderate",0,0,0,0,1.45144102140024,"E"
2208,16,"Male","African American","Some College",17.0507748171193,6,0,"High",0,1,0,0,2.98178687428266,"C"
2209,15,"Male","Caucasian","Some College",5.15879013573801,14,1,"None",0,0,1,1,1.41522149052124,"E"
2210,15,"Female","African American","Some College",9.83028451663653,23,0,"Low",1,0,0,0,0.928539344144163,"E"
2211,15,"Male","Caucasian","None",19.510546580418,28,0,"Moderate",0,0,0,1,0.984031782647104,"E"
2212,18,"Female","Caucasian","Some College",6.66483481101455,20,1,"Moderate",1,0,0,1,1.38293570490543,"E"
2213,16,"Female","Caucasian","Some College",11.9009268984752,19,1,"Moderate",0,1,0,0,1.86389982176149,"E"
2214,16,"Male","Caucasian","Some College",1.80391400400489,22,0,"High",1,1,0,0,1.22842884729266,"E"
2215,16,"Female","Asian","Some College",12.1203000495889,16,0,"High",1,0,1,0,2.13739326496604,"D"
2216,15,"Female","Caucasian","High School",1.79263546609236,5,0,"Low",1,0,1,0,2.43453244400698,"D"
2217,16,"Male","Other","Some College",19.1847087064764,14,0,"High",0,0,0,0,2.25648831170078,"D"
2218,16,"Female","Other","High School",14.3132530414462,7,0,"Moderate",0,1,0,0,2.68915511211463,"C"
2219,15,"Male","African American","Bachelor's",15.7631957627141,6,1,"Low",0,0,0,0,3.13123588481242,"B"
2220,17,"Male","Caucasian","Some College",14.0820872154327,1,1,"Very High",0,1,0,0,3.77028397261544,"A"
2221,15,"Male","Caucasian","High School",11.7945807215293,29,0,"High",0,1,0,0,0.799591197690109,"E"
2222,16,"Male","Asian","Higher",8.99825562171011,12,0,"Very High",1,1,0,0,2.9646682309293,"C"
2223,15,"Female","Caucasian","Some College",17.1674675952212,29,0,"Low",0,1,0,0,0.702760318863438,"E"
2224,17,"Male","Caucasian","None",19.1367133508613,22,0,"Low",1,0,1,0,1.19361777133964,"E"
2225,15,"Male","African American","Some College",9.98072345808163,28,0,"Moderate",0,1,0,0,0.299951906162382,"E"
2226,16,"Female","Asian","High School",18.6307009831052,5,0,"High",0,1,0,0,3.29957887342143,"B"
2227,17,"Male","Asian","Bachelor's",11.6666581997703,28,0,"Low",0,0,0,0,0.212367095203899,"E"
2228,18,"Male","Caucasian","Bachelor's",10.7676837379287,4,0,"High",1,1,1,0,3.52612503780242,"A"
2229,16,"Female","African American","Higher",9.08965465910713,19,0,"Moderate",0,1,0,0,1.6117379539626,"E"
2230,17,"Female","Caucasian","Some College",4.1857552306024,0,0,"Moderate",1,1,0,0,3.34305086411429,"B"
2231,17,"Female","Caucasian","Some College",0.0743932163611838,28,0,"High",0,0,0,0,0.0264686610642805,"E"
2232,18,"Female","Asian","Some College",4.83012453712123,17,0,"High",1,0,0,0,1.63640311040289,"E"
2233,15,"Female","Caucasian","High School",10.1944634320713,14,0,"None",0,0,0,0,1.709701378389,"E"
2234,15,"Female","Caucasian","Some College",7.59919904519505,22,0,"Very High",0,1,1,0,1.48511182810744,"E"
2235,16,"Female","Caucasian","Some College",8.96970456005268,9,0,"Moderate",1,1,0,0,2.99940914692644,"C"
2236,18,"Male","Asian","None",19.612964391281,2,1,"None",1,0,0,0,3.51541582964601,"A"
2237,15,"Female","Asian","Some College",7.00544741338655,4,0,"High",0,0,0,0,2.91813912755296,"C"
2238,18,"Female","African American","Bachelor's",9.04365878720216,23,0,"Very High",1,1,0,0,1.36223359936417,"E"
2239,15,"Female","Asian","Bachelor's",2.67031102705639,28,0,"High",0,0,0,0,0.205067960146301,"E"
2240,17,"Male","Caucasian","None",0.959154648739753,12,0,"High",1,0,1,0,2.23323946630898,"D"
2241,15,"Male","Caucasian","None",15.5081902918499,7,1,"High",0,1,0,0,3.15930293845627,"B"
2242,18,"Female","Caucasian","High School",11.4136635014396,21,1,"Very High",0,0,1,0,1.99461170320156,"E"
2243,17,"Female","Caucasian","Bachelor's",15.2140961208779,20,0,"None",0,0,0,1,0.999088543897427,"E"
2244,17,"Female","Caucasian","High School",2.99725597773103,28,0,"High",1,1,0,0,0.521955725664275,"E"
2245,17,"Male","Other","Some College",11.4365754236538,1,0,"High",1,0,0,0,3.46368754912343,"B"
2246,18,"Male","Caucasian","High School",5.07284948682751,8,0,"None",0,1,0,0,1.98796472652942,"E"
2247,16,"Female","Caucasian","Some College",4.5612363380004,16,0,"Moderate",1,0,0,1,1.68190480439026,"E"
2248,16,"Male","Caucasian","High School",0.230520281059705,26,0,"Moderate",0,0,0,0,0.112635058995187,"E"
2249,16,"Female","Caucasian","Some College",2.60681447138144,17,0,"High",1,0,0,1,1.90798391354792,"E"
2250,18,"Male","Other","High School",6.18536222999391,12,0,"None",0,0,0,0,1.19793333110545,"E"
2251,17,"Male","Caucasian","Some College",2.33757521181878,0,1,"High",0,0,0,0,3.21527268488692,"B"
2252,16,"Female","Caucasian","High School",19.7171688082188,11,0,"Low",0,0,0,0,2.19026925870448,"D"
2253,18,"Female","Asian","Some College",6.17265297047901,19,0,"Moderate",0,0,1,0,1.15096613144417,"E"
2254,16,"Female","Caucasian","Bachelor's",2.60647893404656,19,0,"High",0,0,0,1,0.690151345098735,"E"
2255,15,"Female","Caucasian","High School",3.98164625655915,20,0,"Moderate",1,0,0,0,1.51995529207558,"E"
2256,16,"Male","Caucasian","Bachelor's",11.7540645668295,4,1,"Moderate",0,0,0,0,3.16898861010638,"B"
2257,16,"Male","African American","Some College",1.28087047729577,7,0,"None",1,0,0,0,1.80816455876874,"E"
2258,17,"Male","Other","High School",17.2486826028231,26,1,"High",1,0,0,0,1.11587873030569,"E"
2259,18,"Female","Asian","Some College",19.2299935847429,14,0,"Very High",0,0,0,0,2.00330797982373,"D"
2260,17,"Male","Caucasian","High School",4.93494841334762,26,1,"Very High",0,0,0,0,0.889714915087843,"E"
2261,17,"Female","Asian","Some College",9.00190537181719,2,1,"High",1,1,0,0,3.98467360265873,"A"
2262,17,"Male","Caucasian","Some College",0.442689020589941,5,0,"Low",1,0,0,0,2.32543406491624,"D"
2263,17,"Female","Caucasian","High School",12.8142044945444,27,0,"Low",1,0,1,0,0.613316331564976,"E"
2264,17,"Female","Caucasian","Some College",8.27852116105178,12,1,"Low",1,1,1,0,2.71222974268319,"C"
2265,16,"Male","Caucasian","Bachelor's",5.40116932203111,11,0,"Moderate",0,0,1,0,2.09661621144669,"D"
2266,17,"Female","African American","Bachelor's",4.13674221233217,18,0,"Low",1,0,0,0,1.18306385034162,"E"
2267,17,"Female","African American","Some College",13.0804615531752,28,0,"Low",0,0,1,0,0.560174605702347,"E"
2268,18,"Male","Other","Higher",8.32434062064629,17,0,"High",0,0,0,0,1.16742541277134,"E"
2269,15,"Female","African American","Some College",3.59318578059824,23,0,"Moderate",1,0,0,1,0.923181561504718,"E"
2270,16,"Female","African American","High School",13.7821816297365,0,0,"High",1,0,0,0,3.84128624851289,"A"
2271,16,"Female","Caucasian","Bachelor's",11.3014456607339,24,0,"Very High",1,1,0,0,1.21288075148837,"E"
2272,16,"Male","Caucasian","Some College",17.1734410985899,26,0,"High",0,0,1,0,0.962149219890531,"E"
2273,17,"Male","African American","Some College",2.34951797752986,6,1,"High",1,0,0,0,2.50200913363261,"C"
2274,17,"Female","Caucasian","Some College",15.7133320388891,11,0,"High",1,0,0,0,2.45622379444605,"D"
2275,17,"Male","Asian","Bachelor's",13.4703357363452,9,1,"Moderate",1,0,0,0,2.64655696055281,"C"
2276,18,"Female","Caucasian","Bachelor's",2.30021873656196,28,1,"None",0,0,0,0,0.381768495150158,"E"
2277,15,"Female","Caucasian","Some College",13.8964145974344,11,1,"None",1,1,0,0,2.39613909507156,"D"
2278,17,"Female","Caucasian","High School",8.83094577759661,10,1,"Low",0,1,1,0,2.59564886259771,"C"
2279,15,"Female","Caucasian","Some College",18.8996957111169,3,1,"High",1,1,0,0,4,"A"
2280,18,"Female","Caucasian","Some College",2.83222701235799,18,1,"Very High",1,0,0,0,1.41952263495555,"E"
2281,16,"Male","Asian","High School",12.8566678163148,5,0,"Very High",1,1,0,0,3.43268470835472,"B"
2282,17,"Female","Caucasian","Some College",7.63960090925892,24,0,"None",0,0,0,1,0.129306751887547,"E"
2283,15,"Male","African American","Some College",19.1362934118176,8,1,"Very High",0,0,0,0,2.92894823772507,"C"
2284,15,"Male","Caucasian","High School",6.59949790580553,19,0,"Moderate",0,0,0,0,0.947133463249817,"E"
2285,17,"Female","Caucasian","High School",19.243718189836,9,1,"High",0,1,0,0,2.99954410391512,"C"
2286,16,"Female","Caucasian","High School",18.029717022015,4,1,"Low",1,0,0,0,3.05538629539808,"B"
2287,16,"Male","Asian","Bachelor's",5.40766470621313,26,0,"None",0,0,0,0,0,"E"
2288,16,"Male","Caucasian","High School",16.0708355365286,12,1,"Moderate",0,1,0,1,2.74585879838319,"C"
2289,18,"Male","Asian","High School",19.9120840360701,8,0,"High",1,0,1,1,3.21462842569765,"B"
2290,15,"Female","Caucasian","Some College",5.05326004342565,1,0,"Low",0,0,1,0,3.41541332424343,"B"
2291,15,"Male","Asian","High School",8.73554338646639,17,0,"Low",1,0,0,1,1.46938927183061,"E"
2292,15,"Female","Caucasian","None",10.4036147313352,20,0,"Very High",0,0,0,0,1.55211293765079,"E"
2293,18,"Female","African American","High School",5.89862271607729,0,0,"Very High",0,0,0,0,3.54845982608695,"A"
2294,15,"Female","African American","Some College",0.305296792920595,23,0,"None",1,0,0,0,0.192625111740147,"E"
2295,18,"Male","Other","Some College",4.40258488395053,20,0,"High",0,0,0,0,1.34899742029906,"E"
2296,16,"Female","Caucasian","High School",5.63873768683517,11,1,"Moderate",0,1,0,0,2.1431050688592,"D"
2297,17,"Female","Caucasian","Some College",8.87199402636374,9,0,"Moderate",0,1,0,1,2.47138653293384,"D"
2298,15,"Female","Caucasian","Higher",3.42204956826804,1,0,"Moderate",0,1,0,0,3.2054253344123,"B"
2299,15,"Female","Asian","High School",17.4650871338335,27,0,"Moderate",1,0,0,0,0.454114438074255,"E"
2300,16,"Female","African American","High School",14.0982226546267,8,1,"Moderate",1,0,0,0,2.80983320749407,"C"
2301,17,"Male","Asian","High School",1.70400955119324,1,1,"Moderate",0,0,0,0,2.99750560842064,"C"
2302,18,"Female","Caucasian","Some College",13.0018490227986,22,0,"Moderate",1,1,0,1,1.17618903371447,"E"
2303,17,"Female","Caucasian","Some College",13.0731295281124,23,0,"High",1,1,1,0,1.66892454578661,"E"
2304,16,"Male","Caucasian","High School",19.1244234728726,29,1,"High",1,1,0,0,1.62300407500905,"E"
2305,16,"Female","Other","Some College",0.0604174271232249,21,0,"Moderate",0,0,0,1,0.517793128374871,"E"
2306,17,"Male","African American","None",4.95864899611614,13,0,"Low",1,0,0,0,1.94610069833365,"E"
2307,18,"Female","Other","Some College",18.5558295875063,10,0,"High",0,1,0,0,2.81500304797799,"C"
2308,18,"Male","Caucasian","Some College",18.6426783079657,22,0,"High",1,0,0,0,1.24818256681425,"E"
2309,15,"Male","African American","High School",14.4117283874127,10,1,"High",1,0,0,0,2.75901434338498,"C"
2310,18,"Female","African American","Some College",15.3152664209508,16,0,"Moderate",0,1,0,0,1.921294208025,"E"
2311,17,"Female","Caucasian","High School",1.82965915859294,3,0,"Low",0,0,0,0,2.73229067585826,"C"
2312,16,"Female","Asian","Some College",10.2775166955647,12,0,"High",0,0,0,0,2.22860861891227,"D"
2313,15,"Male","Other","None",4.63165982577999,6,1,"Moderate",0,0,1,0,2.61168847259384,"C"
2314,15,"Male","Asian","Bachelor's",3.62436087227235,15,1,"Very High",0,0,1,0,2.19777672718566,"D"
2315,16,"Male","Asian","High School",16.2060659824667,0,1,"High",1,0,0,0,3.33550679271782,"B"
2316,18,"Female","Caucasian","Bachelor's",2.70076273361095,12,0,"Low",0,0,0,0,1.72159796263586,"E"
2317,16,"Male","Caucasian","High School",9.3730327399277,0,0,"Moderate",0,1,1,1,3.2879731984208,"B"
2318,18,"Male","Other","Some College",18.7715647917207,10,1,"High",0,0,0,0,2.56196455678897,"C"
2319,16,"Female","Caucasian","High School",3.71664111130685,5,0,"Moderate",0,0,0,0,2.35857186604042,"D"
2320,17,"Male","Asian","Bachelor's",19.5598684747647,19,1,"Moderate",0,0,0,0,1.49767365426014,"E"
2321,18,"Male","Asian","High School",19.8857597152212,2,0,"High",1,0,0,0,3.51723712873573,"A"
2322,17,"Female","African American","High School",11.1123430936481,11,0,"High",0,0,0,0,2.40408981988812,"D"
2323,15,"Male","Other","Some College",3.40285480354316,4,0,"Low",1,1,1,1,2.51722898185862,"C"
2324,16,"Female","Caucasian","None",6.32209775881791,8,1,"Moderate",0,0,0,0,2.43524428240221,"D"
2325,15,"Female","Caucasian","High School",8.4898566535307,25,1,"Very High",1,0,0,0,1.28322750628642,"E"
2326,15,"Female","Caucasian","Bachelor's",6.18648448716446,25,0,"Very High",0,1,0,0,1.0994343044705,"E"
2327,15,"Female","Caucasian","Higher",5.61271159753032,11,0,"High",1,0,0,0,2.19119679504304,"D"
2328,15,"Female","Caucasian","High School",19.4445941843272,29,1,"Very High",1,0,1,0,1.5844787640702,"E"
2329,16,"Male","Caucasian","Bachelor's",3.06729654831491,29,0,"Moderate",1,0,0,0,0.475730833387626,"E"
2330,15,"Male","Asian","Some College",14.6665581743372,27,1,"Moderate",1,0,0,0,1.20726854613458,"E"
2331,16,"Female","Other","High School",0.00820578878349742,26,0,"Moderate",1,0,0,0,0.264924162952827,"E"
2332,16,"Female","Caucasian","Some College",11.9236533880475,9,0,"Low",1,0,0,0,2.70665962028669,"C"
2333,17,"Male","Caucasian","Some College",18.318860079081,18,0,"Moderate",1,0,0,0,1.53042788924777,"E"
2334,18,"Female","Other","Higher",5.75868188186438,4,0,"Moderate",1,1,0,1,3.1274525275924,"B"
2335,18,"Female","Caucasian","High School",3.71051950515438,25,0,"High",1,0,0,0,1.0036141456872,"E"
2336,16,"Female","Caucasian","Some College",13.0335958975685,4,0,"High",0,0,0,1,3.36921860482088,"B"
2337,17,"Male","Caucasian","None",14.2520281459679,8,0,"High",0,0,0,0,2.79138610847234,"C"
2338,16,"Male","African American","High School",13.7606103790396,26,0,"Moderate",1,0,0,0,0.673525945690306,"E"
2339,16,"Female","Caucasian","None",6.38633760042748,27,0,"Low",0,0,0,0,0.337554141446798,"E"
2340,16,"Female","Other","Higher",5.04404804318662,25,1,"Moderate",1,0,0,0,0.886889415770466,"E"
2341,17,"Male","Caucasian","Bachelor's",19.1183759992409,26,0,"High",0,1,1,0,1.5066627733507,"E"
2342,18,"Male","African American","Some College",18.4659901653986,19,0,"Low",0,1,1,0,1.70519938891902,"E"
2343,17,"Female","Caucasian","Some College",9.14633219785641,16,0,"Moderate",1,0,0,1,1.97279141390272,"E"
2344,15,"Female","Caucasian","High School",16.9238773230875,9,0,"Moderate",0,1,0,0,2.62608282875365,"C"
2345,17,"Male","African American","High School",9.04646955268592,20,1,"High",0,0,0,0,1.6719686529505,"E"
2346,17,"Male","Asian","High School",8.48778036145021,0,0,"High",0,0,0,0,3.09376092529088,"B"
2347,17,"Male","Asian","High School",3.13525895198589,21,1,"High",0,1,0,1,1.64337375958425,"E"
2348,17,"Female","African American","Some College",8.52812112983946,27,0,"Moderate",1,1,0,0,0.339206699315044,"E"
2349,18,"Male","Other","Some College",10.7483387719961,15,0,"Moderate",0,0,1,1,1.92635906766275,"E"
2350,15,"Female","Asian","None",0.450086548573729,25,0,"Low",1,0,0,0,0.449906207946115,"E"
2351,18,"Male","Asian","None",8.88226010350813,25,1,"Low",0,0,0,0,0.709570839268509,"E"
2352,18,"Male","Caucasian","High School",15.627124367904,14,1,"Low",1,0,0,1,1.74827968244919,"E"
2353,17,"Male","Caucasian","Some College",13.6009211274854,22,0,"Low",0,1,0,0,0.97216825813212,"E"
2354,16,"Male","Caucasian","Bachelor's",12.7031397772787,16,1,"Low",0,0,0,1,1.93493578406269,"E"
2355,16,"Female","African American","Some College",18.191108568744,25,0,"Low",0,0,1,0,0.690347883914033,"E"
2356,18,"Female","Caucasian","Bachelor's",0.3606401965046,19,1,"Low",0,0,0,0,0.730366159312876,"E"
2357,18,"Male","Caucasian","Some College",11.1409517238447,24,0,"High",0,0,0,1,0.682265164841603,"E"
2358,17,"Female","Asian","High School",15.7469769681941,12,0,"Very High",1,1,0,0,3.02348248284469,"B"
2359,18,"Male","Asian","High School",10.8267076540253,0,0,"High",0,1,1,0,3.72965230100841,"A"
2360,17,"Male","Other","Bachelor's",6.47791105160758,24,1,"None",0,0,0,0,0.841963225372691,"E"
2361,16,"Male","Caucasian","Some College",2.72501130183956,7,1,"Moderate",0,0,0,0,2.58417427859696,"C"
2362,16,"Male","African American","High School",17.7512614363238,4,1,"High",1,0,0,0,3.37212604282597,"B"
2363,15,"Female","Caucasian","Some College",9.41524784775206,5,1,"Low",0,0,0,0,3.06080540203399,"B"
2364,16,"Male","Caucasian","Some College",17.562303939714,22,0,"High",0,0,0,0,1.16805200024068,"E"
2365,18,"Male","Caucasian","Some College",11.7170424486634,19,1,"Moderate",0,0,0,0,1.34925612194363,"E"
2366,16,"Female","Caucasian","Bachelor's",13.4838423323,29,1,"Very High",1,0,0,0,1.11796482638266,"E"
2367,17,"Male","Caucasian","Some College",16.085223087569,13,0,"High",1,0,1,0,2.5786677343064,"C"
2368,16,"Male","Asian","Some College",13.1831108920027,21,0,"High",0,1,0,0,1.62555195483636,"E"
2369,15,"Male","Caucasian","None",7.96109681357875,22,0,"High",0,0,0,1,0.93401639580119,"E"
2370,16,"Female","Asian","None",10.272667678573,10,1,"Low",0,1,0,1,2.70263834011375,"C"
2371,17,"Male","African American","High School",16.0609104935176,5,1,"Low",1,0,0,0,2.96400926315252,"C"
2372,17,"Female","Caucasian","None",7.47300592745968,10,1,"Moderate",0,1,0,0,2.26745813170552,"D"
2373,18,"Male","Caucasian","Some College",7.76242913536994,12,1,"Low",1,0,0,0,1.7536230683511,"E"
2374,16,"Male","Caucasian","Some College",1.91380232116002,11,1,"Low",0,1,0,0,2.02323408159301,"D"
2375,17,"Female","African American","High School",18.291688704435,21,1,"Moderate",0,0,0,0,1.67801253221609,"E"
2376,15,"Male","Caucasian","Bachelor's",1.82072629890883,1,1,"High",0,1,1,0,3.65983640531225,"A"
2377,18,"Male","Caucasian","High School",12.9641835489711,20,0,"None",1,1,0,0,1.36274436915864,"E"
2378,15,"Female","Caucasian","High School",8.26388957605595,2,0,"Low",1,0,0,0,2.81380576808971,"C"
2379,16,"Female","African American","High School",8.11238780510885,22,0,"Moderate",1,0,0,0,1.30271198354414,"E"
2380,16,"Female","Other","High School",13.5910367314537,3,1,"Moderate",0,1,0,1,3.38391147850725,"B"
2381,16,"Female","Caucasian","High School",1.34187465259757,16,0,"Low",0,1,0,0,1.37875130796193,"E"
2382,18,"Female","Asian","Some College",11.8741156590287,27,0,"Very High",0,1,0,0,0.731486867136845,"E"
2383,17,"Male","African American","Some College",15.4406357194471,27,0,"Moderate",0,1,0,0,0.400569478632267,"E"
2384,18,"Female","Other","Higher",16.5642551577319,21,0,"Moderate",0,1,1,0,1.72907316665373,"E"
2385,15,"Male","Asian","None",3.41060778787551,5,0,"None",0,0,0,0,2.61565376488606,"C"
2386,18,"Male","African American","High School",17.9483810015635,6,0,"Moderate",0,0,1,1,2.98694273711263,"C"
2387,15,"Male","African American","None",13.1229218369488,14,0,"High",0,0,0,0,2.12698897066675,"D"
2388,18,"Female","Asian","Some College",17.6370960164137,10,0,"Low",1,0,1,0,2.7081110403183,"C"
2389,17,"Female","Caucasian","None",9.70561434220396,23,0,"Moderate",0,0,0,0,0.815777368872651,"E"
2390,15,"Male","Caucasian","Bachelor's",10.840666901944,2,0,"None",1,0,0,0,2.52442389509401,"C"
2391,16,"Female","Caucasian","Some College",18.3807655405734,29,0,"Very High",0,0,0,0,0.908238604135737,"E"
2392,16,"Female","Asian","Some College",17.9981908670934,5,0,"None",1,0,0,0,3.05569020747344,"B"
2393,18,"Female","Asian","Some College",8.96321746738004,25,0,"High",0,0,0,1,0.837946898455383,"E"
2394,16,"Female","Caucasian","High School",5.48825263271364,1,0,"Moderate",0,0,0,0,2.83357611077892,"C"
2395,15,"Male","African American","High School",7.86340869128528,28,1,"Moderate",1,0,0,0,0.785213567683819,"E"
2396,16,"Male","Caucasian","High School",7.755286570595,13,0,"High",0,0,0,1,1.88561478548442,"E"
2397,17,"Female","Caucasian","Some College",5.73733749965588,8,0,"Low",1,1,0,0,2.70123050828509,"C"
2398,17,"Male","Other","High School",5.37159208665933,17,0,"Moderate",1,0,0,0,1.52191590118759,"E"
2399,18,"Female","Caucasian","High School",17.2212587295944,18,0,"Moderate",0,1,0,0,1.87972598668809,"E"
2400,15,"Female","Caucasian","Higher",1.39723841369323,11,0,"None",1,0,1,0,2.03734801738494,"D"
2401,17,"Male","African American","None",13.5522236419919,12,0,"High",1,0,0,0,2.52067367504325,"C"
